NumH,Regg,sx,NacCria,Padre,RegPad,Madre,RegMad,CONS,DEP_PN,EX_PN,DEP_MAT_PN,EX_MAT_PN,DEP_PD,EX_P205,DEP_LECHE,EX_LECHE,DEP_MAT_TOTAL,DEP_P365,EX_P365,DEP_CE365,EX_CE365,DEP_P550,EX_P550,DEP_CE550,EX_CE_550,DEP_P730,EX_P730,DEP_CE730,EX_CE730,MGT,CRIADOR,ULTIMO_PROPIETARIO
870/2,01-18972,H,15/02/2002,418/4,693713,953/9,76028,0,"-0,686520314547837","0,558286609031449","0,0744213630406291","0,9592870380389","-1,3857247706422","0,401018483107267","0,869032765399738","0,531497735927987","0,176170380078637","0,70226605504587","0,397512104238189","0,129368283093054","0,491239034965346","1,57543250327654","0,46308013226217","1,42453276539974","0,6077853116641","-0,0423892529488859","0,0264663482486986","0,0060727391874181",0,"0,114836244802527",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
868/2,01-18971,H,14/02/2002,418/4,693713,241/1,01-1404,0,"-1,01652031454784","0,542852760120997","0,114921363040629","0,955458163456048","-2,1742247706422","0,395473226145809","1,03903276539974","0,396590225942126","-0,0480796199213629","-1,55423394495413","0,367947910284241","-0,0421317169069463","0,456435464587638","-2,01606749672346","0,363913654595508","0,300032765399738","0,400559310457303","-0,255889252948886","0,0264663482486986","-0,0549272608125819","0,0742269619025209","-0,0649513905386316",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
866/2,01-18969,H,12/02/2002,418/4,693713,192/4,704707,0,"-0,481020314547838","0,534896241936047","0,282921363040629","0,955458163456048","-0,690224770642202","0,384097373902437","1,06453276539974","0,390088064425652","0,719420380078637","-0,73873394495413","0,341535979651962","0,170368283093054","0,417910424381849","0,22643250327654","0,332578440943577","0,754032765399738","0,386285409911438","-0,0853892529488859",0,"0,0145727391874181",0,"0,054030177274977",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
847/2,01-18970,M,12/02/2002,418/4,693713,640,01-13309,0,"-0,689520314547837","0,526770392706466","0,120921363040629","0,954472168184527","-1,0972247706422","0,381190867312069","1,56303276539974","0,366256651812766","1,01442038007864","0,86676605504587","0,34458502475545","0,0738682830930537","0,566305354368087","-0,34106749672346","0,33463473778286","0,365032765399738","0,386285409911438","-0,0958892529488859","0,0264663482486986","-0,0119272608125819","0,0742269619025209","0,039896698674137",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
72/1,01-18016,M,22/07/2001,896/2,674424,225,01-8646,0,"0,294979685452162","0,483296109578464","-0,0355786369593709","0,951444547564191","-0,245224770642202","0,320146593722705","0,871532765399738","0,261193593428726","0,748920380078637","0,51926605504587","0,169525335232568","-0,0346317169069463","0,374517233107819","-6,22506749672346","0,3582759588575","0,114532765399738","0,574456264653803","-0,123889252948886","0,0264663482486986","-0,0434272608125819","0,0742269619025209","-0,0518861286347848",ESCUELA CENTROAMERICANA DE GANADERIA    ,INTA-LOS DIAMANTES
862/1,01-17967,H,17/07/2001,418/4,693713,456/5,01-9325,"0,25","-0,771520314547838","0,423285936992901","0,309421363040629","0,948311692144628","-3,6472247706422",0,"0,918032765399738","0,26628067440652","-0,905579619921363","-0,42923394495413",0,"0,137868283093054","0,181369062527503","-1,05806749672346","0,190728991815014","0,839032765399738","0,144035650644958","-0,0938892529488859",0,"-0,0054272608125819",0,"-0,0092750594139648",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
511/1,01-18015,H,13/07/2001,64/4,01-5546,120/1,686528,0,"0,337479685452163","0,423285936992901","-0,0350786369593709","0,951444547564191","-0,121724770642202","0,297920630247818","-0,569467234600262","0,250686810500259","-0,630329619921363","-0,86223394495413","0,193645965412747","0,137368283093054","0,374517233107819","0,598932503276539","0,218569978688283","0,266532765399738","0,26173930290762","-0,0413892529488859",0,"0,0165727391874181",0,"0,0114383870735342",ESCUELA CENTROAMERICANA DE GANADERIA    ,INTA-LOS DIAMANTES
71/1,01-18014,M,03/07/2001,64/4,01-5546,509/6,01-8978,"0,01","-0,629020314547837","0,454539566612831","0,00142136304062906","0,951444547564191","-1,1682247706422","0,316562100608263","-0,305467234600262","0,245252859277024","-0,889579619921363","-1,11423394495413","0,199204768222399","0,129868283093054","0,396917950777138","1,89343250327654","0,342721126745202","0,153032765399738","0,547415910532821","-0,106389252948886",0,"-0,0064272608125819",0,"-0,0036417565922901",ESCUELA CENTROAMERICANA DE GANADERIA    ,INTA-LOS DIAMANTES
681/1,01-17848,M,25/06/2001,180/3,726813,933/3,01-4397,0,"-0,578020314547838","0,363880923414337","0,0304213630406291","0,95041200585118","-1,8552247706422","0,246919875103352","-0,648967234600262","0,209519067162728","-1,57657961992136","1,40826605504587","0,133165817388077","0,0238682830930537","0,374517233107819","-0,483067496723461","0,153221517632849","0,252532765399738","0,18110358213654","0,119610747051114","0,0264663482486986","-0,0109272608125819","0,0742269619025209","-0,00546908133179195",ECOS DEL PORVENIR S.A.,MINISTERIO DE AGRICULTURA Y GANADERIA
506/1,01-18018,H,19/06/2001,896/2,674424,222,01-1133,0,"0,0824796854521625","0,464378798389615","0,106421363040629","0,951444547564191","0,305275229357798","0,320146593722705","0,431532765399738","0,239687679674961","0,584170380078637","-1,26323394495413","0,193645965412747","-0,00613171690694627","0,374517233107819","-0,698567496723461","0,224969035612413","0,226032765399738","0,238073737479823","-0,0683892529488859","0,0264663482486986","-0,0059272608125819","0,0742269619025209","-0,00527194040045503",ESCUELA CENTROAMERICANA DE GANADERIA    ,INTA-LOS DIAMANTES
858/1     ,01-17633,H,28/05/2001,418/4,693713,262/4,697302,0,"-0,571020314547837","0,412216302191878","0,271421363040629","0,955458163456048","-0,860724770642202","0,320146593722705","1,91553276539974","0,399794394826936","1,48517038007864","-0,26273394495413","0,256309274987162","0,140868283093054","0,417910424381849","0,996432503276539","0,352534602578748","0,639532765399738","0,355710346695551","-0,0953892529488859","0,0264663482486986","-0,0179272608125819","0,0742269619025209","0,0675372960113768",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
504/1,01-18027,H,25/05/2001,64/4,01-5546,613,703689,0,"-0,582520314547837","0,434013681406092","0,0249213630406291","0,951444547564191","-0,220724770642202","0,312931921478259","0,411032765399738","0,255997890057082","0,300670380078637","-0,16573394495413","0,224864928592947","0,104868283093054","0,396917950777138","1,50143250327654","0,243105623523006","0,375032765399738","0,283304066384249","0,0561107470511141","0,0264663482486986","0,0520727391874181","0,0742269619025209","0,0516212218838624",ESCUELA CENTROAMERICANA DE GANADERIA    ,INTA-LOS DIAMANTES
856/1,01-17632,H,16/05/2001,418/4,693713,250,01-1402,0,"-0,471520314547838","0,434013681406092","0,144921363040629","0,956432613101324","-2,2707247706422","0,340773602721571","0,180532765399738","0,441762154908041","-0,954829619921363","-1,58823394495413","0,309176774318153","-0,159631716906946","0,474249175752319","-2,08956749672346","0,382015612227005","0,199532765399738","0,47567705086163","-0,255889252948886","0,0264663482486986","-0,0549272608125819","0,0742269619025209","-0,097148845908699",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
854/1,01-17631,H,10/05/2001,418/4,693713,231,01-1130,0,"-0,715520314547837","0,473959181469757","0,177921363040629","0,953474591468505","-0,971724770642202","0,340773602721571","1,51153276539974","0,336618556561276","1,02567038007864","-0,12973394495413","0,234306537619906","0,0563682830930537","0,417910424381849","0,76443250327654","0,352534602578748","0,477532765399738","0,355710346695551","-0,0418892529488859","0,0264663482486986","0,0060727391874181",0,"0,0438212536560383",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
53/1,01-18024,M,08/05/2001,64/4,01-5546,510/6,01-8982,0,"0,385979685452163","0,464378798389615","-0,0265786369593709","0,951444547564191","-0,354724770642202","0,323686918599253","-0,180467234600262","0,26628067440652","-0,357829619921363","-0,97423394495413","0,209863428758225","0,152868283093054","0,396917950777138","1,73393250327654","0,3582759588575","0,558032765399738","0,565652443261022","-0,0743892529488859",0,"0,0040727391874181",0,"0,0412876242313433",ESCUELA CENTROAMERICANA DE GANADERIA    ,INTA-LOS DIAMANTES
852/1     ,01-17500,H,25/04/2001,418/4,693713,156/4,701069,0,"-0,464520314547837","0,444424294304301","0,271921363040629","0,956432613101324","-0,0142247706422018","0,330640721146414","3,42853276539974","0,46100817292115","3,42142038007864","0,18176605504587","0,280297107109525","-0,00513171690694627","0,437697323921932","-1,89506749672346","0,37669113863535","0,704532765399738","0,452357011299308","-0,0538892529488859","0,0264663482486986","-0,0024272608125819",0,"0,071435960870994",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
819/1,01-17496,M,19/04/2001,418/4,693713,543,690424,"0,03","-0,789520314547837","0,363880923414337","0,167921363040629","0,952465396918063","-1,2262247706422","0,260682505717458","1,94903276539974","0,312290943808546","1,33592038007864","-0,0652339449541302","0,187916204729661","0,0743682830930537","0,396917950777138","0,23243250327654","0,278142025766011","0,642032765399738","0,32178374122911","-0,0578892529488859",0,"-0,0044272608125819",0,"0,0515349316592458",INTA-LOS DIAMANTES,ECOS DEL PORVENIR S.A.
846/1,01-17361,H,10/03/2001,418/4,693713,384/4,01-6755,0,"-0,636520314547838","0,518467250803212","0,139921363040629","0,957395552374222","0,102275229357798","0,375298750726363","2,37703276539974","0,48182281092321","2,42817038007864","0,55376605504587","0,264565756821513","0,107868283093054","0,437697323921932","2,11993250327654","0,383771261632453","0,630532765399738","0,440106839131984","-0,0803892529488859","0,0264663482486986","-0,0119272608125819","0,0742269619025209","0,114136585191784",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
844/1,01-17360,H,07/03/2001,602,703015,957/1,693853,0,"-0,495020314547837","0,412216302191878","-0,0820786369593709","0,956432613101324","-0,784224770642202","0,290093899223361","-0,069967234600262","0,466323838366291","-0,462079619921363","3,13726605504587","0,31926992299645","-0,308631716906946","0,52306451918293","0,0619325032765394","0,330507748756894","-0,165467234600262","0,427418491836957","-0,00438925294888593",0,"-0,0339272608125819",0,"-0,00291051657039026",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
840/1,01-17359,H,01/03/2001,602,703015,618,01-12237,0,"-0,0695203145478375","0,376650082933873","0,179421363040629","0,953474591468505","0,430775229357798","0,265100397109749","3,58253276539974","0,390088064425652","3,79792038007864","0,16826605504587","0,256309274987162","-0,0441317169069463","0,456435464587638","-0,26656749672346","0,278142025766011","0,0930327653997377","0,32178374122911","0,00661074705111407",0,"-0,0559272608125819",0,"0,0562180039305169",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
838/1,01-17153,H,28/02/2001,418/4,693713,326/4,01-5424,0,"-0,752020314547837","0,412216302191878","0,0969213630406291","0,955458163456048","-2,0877247706422","0,316562100608263","1,17703276539974","0,396590225942126","0,133170380078637","-0,20873394495413","0,264565756821513","0,0403682830930537","0,437697323921932","0,41643250327654","0,346684435706804","0,443532765399738","0,386285409911438","-0,100889252948886","0,0264663482486986","-0,0279272608125819","0,0742269619025209","0,00769209210196555",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
836/1,01-17152,H,27/02/2001,418/4,693713,542/0,76983,0,"-0,425520314547837","0,412216302191878","0,315421363040629","0,954472168184527","-1,2152247706422","0,312931921478259","1,68953276539974","0,380088167267146","1,08192038007864","-0,0072339449541301","0,247757802241279","0,0858682830930537","0,417910424381849","0,362432503276539","0,348646917412037","0,724532765399738","0,440106839131984","-0,0418892529488859","0,0264663482486986","0,0060727391874181",0,"0,0574094379083688",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
832/1,01-17150,H,20/02/2001,418/4,693713,320,703129,0,"-0,524020314547837","0,444424294304301","0,245421363040629","0,956432613101324","-1,2847247706422","0,334056839307523","1,10503276539974","0,463675709385946","0,462670380078637","-0,81023394495413","0,268591915484238","0,0483682830930537","0,456435464587638","-0,871067496723461","0,373092181655832","0,392532765399738","0,440106839131984","-0,0533892529488859",0,"0,0080727391874181",0,"-0,0027049492892385",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
828/1,01-17148,H,19/02/2001,418/4,693713,576,703840,"0,01","-0,674520314547838","0,444424294304301","0,0889213630406291","0,957395552374222","-0,881224770642202","0,337434081214892","2,35153276539974","0,48182281092321","1,91092038007864","-1,24223394495413","0,325806006039527","0,0233682830930537","0,437697323921932","-1,48606749672346","0,402491578146942","0,624032765399738","0,414251708037445","-0,175889252948886",0,"-0,0364272608125819",0,"0,0156941234686467",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
830/1,01-17149,H,19/02/2001,602,703015,486/6,01-9088,"0,01","-0,385520314547837","0,363880923414337","-0,0120786369593709","0,953474591468505","0,118775229357798","0,251596841939216","2,55853276539974","0,390088064425652","2,61792038007864","0,84626605504587","0,247757802241279","0,128868283093054","0,456435464587638","0,398432503276539","0,30442765649785","0,570032765399738","0,414251708037445","-0,0383892529488859",0,"-0,0399272608125819",0,"0,100459136055945",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
826/1     ,01-17147,H,17/02/2001,602,703015,966/9,76008,0,"-0,446020314547838","0,336662990113135","-0,0450786369593709","0,952465396918063","-0,231224770642202","0,242146609386994","1,51003276539974","0,336618556561276","1,39442038007864","0,97026605504587","0,193645965412747","-0,0226317169069463","0,396917950777138","0,517432503276539","0,283119653418784","-0,00496723460026227","0,400559310457303","0,0126107470511141","0,0264663482486986","-0,0234272608125819","0,0742269619025209","0,0352114461052495",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
822/1,01-17145,H,16/02/2001,602,703015,499,703682,"0,14","-0,0215203145478375","0,254493299279644","0,172421363040629","0,949367733628855","-0,0762247706422019",0,"1,90003276539974","0,255997890057082","1,86192038007864","0,21926605504587",0,"-0,0146317169069463","0,350438322025231","-0,47656749672346","0,0783737270442906","0,219032765399738","0,355710346695551","0,0196107470511141",0,"-0,0524272608125819",0,"0,033051105366197",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
824/1     ,01-17146,H,16/02/2001,418/4,693713,953/9,76028,0,"-0,530520314547837","0,464378798389615","0,250421363040629","0,958347015971328","-1,6482247706422","0,350576563630694","0,719532765399738","0,52703832352782","-0,104579619921363","0,82876605504587","0,34458502475545","0,143868283093054","0,456435464587638","3,84243250327654","0,444505180740997","1,01403276539974","0,486803463361035","-0,0423892529488859","0,0264663482486986","0,0060727391874181",0,"0,111157620180049",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
814/1,01-17141,H,12/02/2001,602,703015,332,703073,0,"-0,551020314547838","0,388933709071113","-0,0805786369593709","0,954472168184527","0,572775229357798","0,273706466267895","2,71253276539974","0,430279280511813","2,99892038007864","0,39526605504587","0,234306537619906","0,000368283093053728","0,396917950777138","0,110932503276539","0,290412504590187","0,141032765399738","0,283304066384249","0,00661074705111407","0,0264663482486986","-0,0224272608125819",0,"0,0634516182898125",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
816/1,01-17142,H,12/02/2001,418/4,693713,406/5,01-9292,0,"-0,353520314547837","0,454539566612831","0,343421363040629","0,957395552374222","-1,3387247706422","0,344076502143976","1,88153276539974","0,484343778051901","1,21217038007864","-0,35723394495413","0,325806006039527","0,300868283093054","0,507487792610938","1,25743250327654","0,402491578146942","0,816032765399738","0,537961880689168","-0,0803892529488859","0,0264663482486986","-0,0119272608125819","0,0742269619025209","0,0860008978725668",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
808/1,01-17139,H,01/02/2001,602,703015,462/6,01-8848,"0,03","-0,127520314547837","0,400776448482232","0,118421363040629","0,955458163456048","1,1257752293578","0,265100397109749","4,39703276539974","0,455613511531555","4,95992038007864","1,82826605504587","0,252072264613348","-0,128631716906946","0,437697323921932","2,88443250327654","0,37669113863535","0,333532765399738","0,47567705086163","0,0146107470511141",0,"-0,0429272608125819",0,"0,149792406259864",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
806/1     ,01-17113,H,30/01/2001,418/4,693713,332/4,01-6759,0,"-0,873020314547837","0,444424294304301","0,0639213630406291","0,956432613101324","-1,6857247706422","0,337434081214892","1,17753276539974","0,458320890103519","0,334670380078637","-0,87623394495413","0,322556442704465","0,145868283093054","0,491239034965346","0,40143250327654","0,371277481802375","0,628032765399738","0,452357011299308","-0,0803892529488859","0,0264663482486986","-0,0119272608125819","0,0742269619025209","0,0259295850590741",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
802/1,01-17111,H,29/01/2001,602,703015,470/6,01-8852,0,"-0,350020314547837","0,388933709071113","0,0204213630406291","0,955458163456048","-0,875724770642202","0,277901757902601","1,02603276539974","0,427349038397275","0,588170380078637","0,43926605504587","0,287814700088966","-0,0806317169069463","0,507487792610938","0,594932503276539","0,33463473778286","-0,0429672346002623","0,47567705086163","-0,0238892529488859",0,"-0,0409272608125819",0,"-0,000377954707960687",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
800/1,01-17110,H,18/01/2001,418/4,693713,220,01-1115,0,"-0,999020314547837","0,473959181469757","-0,0185786369593709","0,957395552374222","-0,858724770642202","0,360076550813882","3,16153276539974","0,50152794204237","2,73217038007864","-1,73723394495413","0,325806006039527","0,166368283093054","0,52306451918293","0,258932503276539","0,415480174597041","0,513532765399738","0,537961880689168","-0,0953892529488859","0,0264663482486986","-0,0299272608125819","0,0742269619025209","0,0462860647137072",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
590/0,01-16549,H,06/07/2000,42/3,01-4048,041/0,01-1298,0,"-0,512520314547838","0,212070962803135","-0,0160786369593709","0,95041200585118","-1,1112247706422","0,152546846907356","0,328532765399738","0,261193593428726","-0,227079619921363","-0,0297339449541302","0,105356302122016","0,0618682830930537","0,350438322025231","1,16943250327654","0,115687673534322","0,260532765399738","0,144035650644958","0,0396107470511141","0,0264663482486986","0,0035727391874181","0,0742269619025209","0,0192381218345099",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
782/0,01-15833,H,03/05/2000,418/4,693713,100/1,686571,0,"-0,757020314547837","0,423285936992901","0,115421363040629","0,956432613101324","-0,657224770642202","0,320146593722705","2,28853276539974","0,441762154908041","1,95992038007864","-0,14323394495413","0,276454935476302","0,0558682830930537","0,474249175752319","0,787432503276539","0,346684435706804","0,483532765399738","0,440106839131984","-0,0318892529488859","0,0264663482486986","0,0080727391874181",0,"0,0609011865518137",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
764/0,01-15756,H,07/04/2000,418/4,693713,583,703847,"0,01","-0,369020314547837","0,423285936992901","0,248421363040629","0,955458163456048","-1,0142247706422","0,320146593722705","2,10753276539974","0,412315254653951","1,60042038007864","-1,23423394495413","0,272554057547699","0,0188682830930537","0,456435464587638","-1,27306749672346","0,342721126745202","0,466032765399738","0,414251708037445","-0,175889252948886",0,"-0,0364272608125819",0,"0,00228452146805396",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
760/0,01-15752,H,05/04/2000,418/4,693713,408/5,01-9293,0,"-0,0825203145478375","0,454539566612831","0,489921363040629","0,957395552374222","-1,0512247706422","0,340773602721571","2,49653276539974","0,476728712206003","1,97092038007864","-0,74923394495413","0,276454935476302","0,143368283093054","0,437697323921932","-1,09156749672346","0,397489473969897","0,440532765399738","0,508105935599108","-0,0803892529488859","0,0264663482486986","-0,0119272608125819","0,0742269619025209","0,0298699049911774",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
754/0,01-15749,H,03/04/2000,602,703015,156/4,701069,0,"-0,239520314547837","0,412216302191878","0,0689213630406291","0,955458163456048","0,777275229357798","0,290093899223361","3,31403276539974","0,471563179304573","3,70267038007864","-0,13623394495413","0,260472613038026","-0,149131716906946","0,417910424381849","-1,87556749672346","0,315585784026614","0,0935327653997377","0,355710346695551","0,00811074705111407",0,"-0,0319272608125819",0,"0,027568725054529",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
758/0,01-15751,H,03/04/2000,418/4,693713,282/4,697321,0,"-0,448020314547837","0,423285936992901","0,336421363040629","0,956432613101324","-0,953224770642202","0,327184509018387","1,77803276539974","0,43606739022092","1,30142038007864","-0,32823394495413","0,284082954434088","0,132868283093054","0,417910424381849","0,767932503276539","0,38025046439658","0,635032765399738","0,355710346695551","-0,0858892529488859","0,0264663482486986","-0,0164272608125819","0,0742269619025209","0,0595573682732175",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
750,01-15745,H,27/03/2000,418/4,693713,436/5,01-9318,0,"-0,214020314547837","0,454539566612831","0,266421363040629","0,957395552374222","-1,8837247706422","0,334056839307523","-0,504967234600262","0,486847717801864","-1,44682961992136","0,31426605504587","0,298705457594643","0,0283682830930537","0,437697323921932","0,491932503276539","0,367616887983157","0,542532765399738","0,386285409911438","-0,247889252948886","0,0511264869471092","-0,0034272608125819",0,"0,0016389231360969",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
730/0,01-16043,H,15/01/2000,398/4,690715,408/5,01-9293,0,"0,767479685452163","0,376650082933873","0,518421363040629","0,955458163456048","-1,5267247706422","0,251596841939216","-0,194467234600262","0,46100817292115","-0,957829619921363","0,0637660550458699","0,280297107109525","0,275368283093054","0,474249175752319","2,35793250327654","0,315585784026614","0,143032765399738","0,400559310457303","0,0531107470511141","0,0264663482486986","-0,0069272608125819",0,"0,0314571939975497",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
874/1,01-15348,M,03/01/2000,737/4,669048,168/1,01-3828,0,"-1,23352031454784","0,818044553304837","0,0839213630406291","0,970480720987625","1,6137752293578","0,695370452821377","-1,51446723460026","0,652205805293766","-0,707579619921363","-3,85523394495413","0,619394505603197","0,139868283093054","0,711743596647291","-1,43206749672346","0,678111973465339","0,210032765399738","0,762067102463239","-0,686889252948886","0,0913414790366903","0,0030727391874181","0,126294945358635","-0,055728731281287",RUBEN SANCHEZ CHACON,MINISTERIO DE AGRICULTURA Y GANADERIA
576/9,01-14468,H,06/06/1999,41/5,01-6825,88/0,669253,0,"-0,412020314547837","0,187082869338697","0,0314213630406291","0,95041200585118","-0,550224770642202","0,1360368098024","0,367532765399738","0,250686810500259","0,0924203800786371","-0,15223394495413","0,081642063835389","0,0398682830930537","0,350438322025231","1,53893250327654","0,0871366657460666","0,244532765399738","0,0928407398994364","0,0336107470511141","0,0264663482486986","0,0110727391874181",0,"0,029166893687134",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
686/9,01-14029,H,30/04/1999,218,01-2479,78/1,677954,0,"-0,278020314547837","0,363880923414337","0,00892136304062907","0,955458163456048","-0,629224770642202","0,251596841939216","1,15803276539974","0,466323838366291","0,843420380078637","0,17126605504587","0,268591915484238","0,102868283093054","0,437697323921932","1,46093250327654","0,350596903920899","0,382032765399738","0,464203699497177","-0,0223892529488859","0,0264663482486986","-0,0214272608125819","0,0742269619025209","0,0550773271117601",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
570/9,01-14241,H,29/04/1999,42/3,01-4048,510/6,01-8982,"0,01","-0,315020314547837","0,254493299279644","0,0754213630406291","0,951444547564191","-0,837724770642202","0,174343324625084","1,15003276539974","0,316490720993744","0,731170380078637","-0,17673394495413","0,133165817388077","0,0593682830930537","0,374517233107819","0,758932503276539","0,170941729625013","0,300532765399738","0,238073737479823","-0,0133892529488859",0,"-0,0204272608125819",0,"0,0288550372114957",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
676/9,01-14025,H,14/04/1999,218,01-2479,948/9,76032,0,"-0,181020314547837","0,376650082933873","0,105421363040629","0,956432613101324","0,0807752293577981","0,265100397109749","3,32903276539974","0,499120914188209","3,36942038007864","0,50976605504587","0,276454935476302","0,0683682830930537","0,456435464587638","-0,28156749672346","0,3582759588575","0,206032765399738","0,464203699497177","-0,0508892529488859","0,0264663482486986","-0,0239272608125819","0,0742269619025209","0,0702057634775072",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
672/9,01-13788,H,03/03/1999,218,01-2479,424/5,01-9313,0,"-0,853520314547838","0,376650082933873","-0,0910786369593709","0,955458163456048","-0,475224770642202","0,273706466267895","3,11053276539974","0,450137014028755","2,87292038007864","0,16126605504587","0,264565756821513","0,297868283093054","0,456435464587638","0,52843250327654","0,313389322337318","0,602032765399738","0,414251708037445","-0,0858892529488859","0,0264663482486986","-0,0269272608125819","0,0742269619025209","0,105171276090906",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
670,01-13360,H,20/10/1998,218,01-2479,621,703696,0,"-0,434020314547838","0,350573179812924","0,0934213630406291","0,954472168184527","-0,838724770642202","0,260682505717458","2,19053276539974","0,433185235939661","1,77117038007864","0,33076605504587","0,252072264613348","-0,0106317169069463","0,417910424381849","2,25593250327654","0,342721126745202","-0,0384672346002623","0,400559310457303","-0,0903892529488859","0,0264663482486986","-0,0894272608125819","0,0742269619025209","0,0361352931675472",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
646,01-13315,H,20/09/1998,418/4,693713,953/9,76028,0,"-0,450520314547837","0,464378798389615","0,292421363040629","0,9592870380389","-2,0337247706422","0,347343824204091","0,0140327653997381","0,5380906033265","-1,00282961992136","0,33976605504587","0,350592964258129","0,0848682830930537","0,507487792610938","1,91943250327654","0,437096347318026","1,16903276539974","0,49760621006827","-0,0423892529488859","0,0264663482486986","0,0060727391874181",0,"0,0691681172184451",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
642,01-13311,H,11/09/1998,602,703015,155/4,701068,0,"-0,292520314547837","0,388933709071113","0,0509213630406291","0,954472168184527","-0,137224770642202","0,277901757902601","1,78703276539974","0,424394006531707","1,71842038007864","0,16526605504587","0,276454935476302","-0,0416317169069463","0,491239034965346","0,214932503276539","0,330507748756894","0,0285327653997377","0,414251708037445","0,0481107470511141","0,0264663482486986","-0,0234272608125819",0,"0,0247898305865819",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
638,01-13306,H,09/09/1998,218,01-2479,542/0,76983,0,"0,0979796854521625","0,363880923414337","0,249421363040629","0,955458163456048","-0,353724770642202","0,256182784151887","2,64203276539974","0,466323838366291","2,46517038007864","0,27726605504587","0,268591915484238","0,0803682830930537","0,396917950777138","0,458932503276539","0,373092181655832","0,366532765399738","0,400559310457303","-0,0508892529488859","0,0264663482486986","-0,0239272608125819","0,0742269619025209","0,067931769226264",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
640/8,01-13309,H,09/09/1998,218,01-2479,49/0,01-659,0,"-0,456520314547837","0,400776448482232","-0,0775786369593709","0,956432613101324","-1,3557247706422","0,294035771994307","0,940532765399738","0,476728712206003","0,262670380078637","1,46126605504587","0,31926992299645","-0,0671317169069463","0,507487792610938","-0,10556749672346","0,350596903920899","-0,279967234600262","0,427418491836957","-0,0818892529488859","0,0264663482486986","-0,0239272608125819","0,0742269619025209","-0,0139625955495285",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
632,01-13300,H,02/09/1998,218,01-2479,320,703129,0,"-0,127520314547837","0,306704022655317","0,113421363040629","0,953474591468505","-0,630724770642202","0,221964461112161","1,67803276539974","0,386788494560123","1,36267038007864","-0,20723394495413","0,247757802241279","0,0553682830930537","0,396917950777138","-0,0805674967234606","0,297510631942142","0,0655327653997377","0,283304066384249","-0,0623892529488859","0,0264663482486986","-0,0224272608125819","0,0742269619025209","0,0147256202567915",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
554/8,01-13269,H,15/06/1998,42/3,01-4048,115/1,686527,0,"-0,374020314547837","0,212070962803135","0,0124213630406291","0,95041200585118","-0,136224770642202","0,160151355740123","1,47203276539974","0,26628067440652","1,40392038007864","-0,0657339449541301","0,115384106632985","0,0408682830930537","0,350438322025231","0,432932503276539","0,121773149858562","0,229032765399738","0,144035650644958","0,0196107470511141","0,0264663482486986","-0,0094272608125819","0,0742269619025209","0,0392472689367522",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
